datefield,publisher,title,edition,place,issuance,first_pdf,number_volumes,identifier,fulltext_filename,type,genre
1804.0,London,"Songs, glees, &c. in a comick opera [by Francis G. Waldron] call'd The miller's maid. Founded on one of the admired “Rural tales,” written by Mr. Robert Bloomfield, etc",,enk,monographic,lsidyv3a97694c,1,003833085,003833085_01_text.json,opera,Music
1890.0,G. Redway,In Tennyson Land. Being a brief account of the home and early surroundings of the Poet Laureate ... With twelve plates,,London,monographic,lsidyv3c12056e,1,003844992,003844992_01_text.json,poet,Poetry
1873.0,,"The Campaign of 1870-1871. Operations of the First [German] Army under General von Manteuffel, comprising the period from the capitulation of Metz to the fall of Peronne. Compiled from the official war documents of the head quarters of the First Army ... Translated by Col. C. H. von Wright. With two maps",,London,monographic,lsidyv31681931,1,003857372,003857372_01_text.json,opera,Music
1872.0,,"The Campaign of 1870-1871. Operations of the South [German] Army in January and February, 1871. Compiled from the Official War Documents of the Head-Quarters of the South Army ... Translated by Colonel C. H. von Wright",,London,monographic,lsidyv30b1b53c,1,003857375,003857375_01_text.json,opera,Music
1895.0,J. Lane,Hymn to the Sea,,New York,monographic,lsidyv363bf900,1,003865526,003865526_01_text.json,hymn,Music
1884.0,A. Johnston,"The History of a Lump of Iron, etc",,London,monographic,lsidyv3b9e71af,1,003865691,003865691_01_text.json,story,Prose
1887.0,J. Sangster and Co.,"Picturesque Scotland, its romantic scenes and historical associations, described in lay and legend, song and story ... Illustrated, etc",,London,monographic,lsidyv2ade33af,1,003865785,003865785_01_text.json,song,Music
1816.0,,"The Geographical Institutions; or, a set of classical and analytical tables; forming a complete course of gradual lessons in ancient and modern geography. (A short treatise on the sphere; or, the earth considered as a planet, etc.)",,London,monographic,lsidyv3bc784b1,1,003868230,003868230_01_text.json,ode,Poetry
1849.0,Mr. Mitchell,The Series of Dramatic Entertainments performed by Royal Command ... at Windsor Castle 1848-9 ... Printed verbatim from the authorised versions. With fac-similes of the bills of performance and a corrected list of the royal personages and the nobility and gentry present on each occasion. Edited by B. Webster,,London,monographic,lsidyv34986e21,1,003873166,003873166_01_text.json,play,Drama
1826.0,,"London Lions for Country Cousins ... A display of metropolitan improvements, the new streets, new bridges, new churches, etc. ... Second edition",,London,monographic,lsidyv32bfe0fb,1,003883928,003883928_01_text.json,play,Drama
1893.0,Macmillan & Co.,A Born Player,,London,monographic,lsidyv38e7d8cf,1,003894671,003894671_01_text.json,play,Drama
1892.0,S. W. Partridge & Co.,Recitations and concerted pieces for Bands of Hope and Sunday Schools. Compiled by J. Weston,,London,monographic,lsidyv35c53622,1,003898075,003898075_01_text.json,recitation,Drama
1847.0,W. Strange,"Athelstan, a tragedy. Life and Death, an allegory, and other poems",,London,monographic,lsidyv35c68aba,1,003906470,003906470_01_text.json,tragedy,Drama
1894.0,T. F. Unwin,"The Heart and Songs of the Spanish Sierras, etc",,London,monographic,lsidyv3bf95ee4,1,003907040,003907040_01_text.json,song,Music
1857.0,,"[Elements of Universal History, on a new and systematic plan; from the earliest times to the Treaty of Vienna. To which is added a summary of the leading events since that period.]",Seventh edition.,Edinburgh,monographic,lsidyv372e5963,1,003907278,003907278_01_text.json,story,Prose
1867.0,,The History of Merthyr Tydfil,,Merthyr Tydfil,monographic,lsidyv2b387654,1,003926094,003926094_01_text.json,story,Prose
1832.0,R. Rodwell,A Letter to Lord Viscount Goderich on the patronage of the Arts by the English Government,,London,monographic,lsidyv2aefeb38,1,003926533,003926533_01_text.json,ode,Poetry
1853.0,,"Sesostris; or, the Priest and the King. A tragedy in five acts [and in verse]",,London,monographic,lsidyv36277543,1,003931298,003931298_01_text.json,tragedy,Drama
1878.0,,"Modern India and the Indians, being a series of impressions, notes and essays",,"London, Oxford [printed]",monographic,lsidyv392c9aa8,1,003935342,003935342_01_text.json,ode,Poetry
1894.0,The African Review Offices,"The Downfall of Lobengula: the cause, history, and effect of the Matabeli war ... With contributions by ... P. W. Forbes ... Sir J. C. Willoughby ... H. R. Haggard ... F. C. Selous ... and ... P. B. S. Wrey",,London,monographic,lsidyv375b23e6,1,003941158,003941158_01_text.json,story,Prose
1873.0,,Drawing Room Dramas. [In verse.] By W. G. W. ... and the Honble. Mrs. Greene,,"Edinburgh and London, London [printed]",monographic,lsidyv3956bcc9,1,003941171,003941171_01_text.json,play,Drama
1847.0,Edward Foden,"Guy's-Cliff, or, the Cavern of despair; and The Dun-Cow of Dunsmoor Heath (a burlesque imitation of the tales in Macpherson's Ossian), also, The Butcher outwitted by the Lawyer! A Shocking Bad Match! and An Excellent Match! [The last three pieces in verse.]",,Leamington,monographic,lsidyv3c2ea117,1,003944651,003944651_01_text.json,verse,Poetry
1892.0,The Author,A Few Acts and Actors in the Tragedy of the Civil War in the United States,,Philadelphia,monographic,lsidyv38dac8ee,1,003947861,003947861_01_text.json,tragedy,Drama
1898.0,“Home Words” Publishing Office,“Resurgam” and Lyrics,,London,monographic,lsidyv35f4928c,1,003952256,003952256_01_text.json,lyric,Poetry
1895.0,Rodgers & Pilkington,[The History and Antiquities of Eyam ... Sixth edition. With illustrations from photographs by J. A. Warwick and R. Keene.],Seventh edition (abridged). Edited and revised by R. Leader.,Sheffield,monographic,lsidyv3c4cdf36,1,003970310,003970310_01_text.json,story,Prose
1891.0,A. Gardner,The Palace of Health. A poem,,Paisley,monographic,lsidyv35f4afed,1,003970699,003970699_01_text.json,poet,Poetry
1813.0,,"[A Sketch of Worthing and its environs: to which is added a selection of ludicrous poetical effusions, etc. [By J. Mackcoull.]]",[Another edition.],"Worthing, London [printed]",monographic,lsidyv3c1d2ab1,1,003980045,003980045_01_text.json,poet,Poetry
1820.0,,Poems. [MS. note by the author.],,Privately printed,monographic,lsidyv35c6792c,1,003981179,003981179_01_text.json,poet,Poetry
1890.0,M. H. Gill & Son,Wreaths of Song from fields of philosophy. [By T. J. O'Mahony.],,Dublin,monographic,lsidyv35f49ebf,1,003981506,003981506_01_text.json,song,Music
1881.0,Gill & Son,The Intermediate Education History of England,,Dublin,monographic,lsidyv386a9667,1,003981647,003981647_01_text.json,story,Prose
1851.0,Edward Moxon,"The Dramatic Works of Wycherley, Congreve, Vanbrugh, and Farquhar, with biographical & critical notices by Leigh Hunt. A new edition",,London,monographic,lsidyv349212f1,1,003988430,003988430_01_text.json,play,Drama
1766.0,,"The Country Girl, a comedy [in five acts and in prose], altered from Wycherley [by David Garrick]",,London,monographic,lsidyv36d016bd,1,003988464,003988464_01_text.json,comedy,Drama
1767.0,,[The Plain Dealer: a comedy [in five acts and in prose]. ... With alterations [by I. Bickerstaffe].],[Another edition.],London,monographic,lsidyv3882404e,1,003988508,003988508_01_text.json,comedy,Drama
1833.0,Atkinson,"Address to the Friends of Justice and Humanity in the West Riding of York, from the meeting of Delegates of the Short Time Committees, established to promote the legislative adoption of the Ten Hour Factory Bill, etc",,Bradford,monographic,lsidyv3c3d324a,1,003999073,003999073_01_text.json,elegy,Poetry
1881.0,C. Kegan Paul & Co.,"Anne Boleyn. A tragedy in five acts. By the author of “Palace and prison”, “Ginevra”, etc",,enk,monographic,lsidyv3b77c51b,1,004088697,004088697_01_text.json,tragedy,Drama
1884.0,,Cosmo de' Medici. The false one. Agramont and Beaumont. Three tragedies. And The deformed. A dramatic sketch. By the author of “Ginevra”,,enk,monographic,lsidyv3a9e61ac,1,004088699,004088699_01_text.json,play,Drama
