wikidata_id,latitude,longitude
Q671348,50.814711,-0.371386
Q548974,51.6385,-0.8079
Q921984,50.7048,-1.495
Q42462,53.95,-1.083333
Q213154,52.416667,-4.066667
Q672545,52.722,-4.055
Q904472,51.94677,-3.39086
Q1186888,53.187169,-3.415711
Q1235510,52.742972,-3.88375
Q2741834,52.449,-3.5402
Q13130114,51.863056,-4.396111
Q669171,52.5132,-3.3141
Q36405,57.15,-2.1
Q1009331,56.116667,-3.8
Q564495,54.983,-3.266
Q630668,56.561386,-2.585706
Q640073,55.6432,-4.8097
Q54809,57.667,-2.524
Q45848,56.73,-2.655278
Q123709,56.464,-2.97
Q123709,56.464,-2.97
Q123709,56.464,-2.97
Q23436,55.95,-3.198889
Q841074,57.646389,-3.315278
Q1010531,57.6,-3.61673
Q4093,55.86,-4.25
Q4093,55.86,-4.25
Q4131,55.777,-4.039
Q160493,57.483889,-4.225833
Q1012401,55.477,-2.546
Q1235112,57.5428,-2.9555
Q691685,56.110731,-3.167369
Q2422689,55.935833,-4.154722
Q213485,60.154167,-1.148611
Q1016911,55.975278,-3.610556
Q420303,56.708,-2.467
Q1016985,54.958,-4.492
Q211870,55.85,-4.433333
Q1016944,57.5091,-1.7832
Q3399361,55.952689,-3.114314
Q207736,56.338889,-2.798889
Q1002177,56.96,-2.21
Q1012502,58.454,-3.089
Q193452,54.349444,-6.654444
Q805451,54.862,-6.268
Q10686,54.596389,-5.93
Q10686,54.596389,-5.93
Q10686,54.596389,-5.93
Q1020354,54.716,-5.809
Q1108185,55.133,-6.661
Q1108185,55.133,-6.661
Q1129639,54.647,-6.745
Q1025602,54.5,-6.77
Q935686,54.851667,-5.813333
Q163584,54.991667,-7.341667
Q163584,54.991667,-7.341667
,,
Q269980,54.175556,-6.349167
Q2192709,54.591,-5.68
Q510513,54.59,-7.29
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q1012025,52.215,-1.876
Q391805,54.4325,-2.962222
Q213474,51.8168,-0.8124
Q806160,52.061389,-1.339167
Q806160,52.061389,-1.339167
Q806160,52.061389,-1.339167
Q377720,51.54,0.08
Q2884709,51.6444,-0.1997
Q54212,53.553611,-1.478889
Q810196,51.2667,-1.0876
Q810847,53.716,-1.627
Q208257,52.134444,-0.463056
Q886899,55.126,-1.514
Q890621,50.782369,-0.676389
Q184579,53.583333,-2.433333
Q893159,53.45,-2.994167
Q893159,53.45,-2.994167
Q1013528,51.4861,-0.3101
Q183296,53.707,-1.794
Q131491,50.824167,-0.133889
Q23154,51.45,-2.583333
Q23154,51.45,-2.583333
Q29303,51.278333,1.0775
Q192896,54.883333,-2.95
Q117810,50.8728,-2.9587
Q210985,51.7361,0.4798
Q206988,51.896519,-2.078428
Q771986,51.641944,-2.675
Q26385615,51.251015,-1.508298
Q852772,51.719,-1.968
Q241684,54.6613,-3.362
Q648810,53.099,-2.44
Q2213391,51.3727,-0.1099
Q2213391,51.3727,-0.1099
Q213181,54.522778,-1.557222
Q1007083,50.350278,-3.578611
Q43475,52.916667,-1.466667
Q179815,54.783333,-1.566667
Q208262,50.766389,0.286111
Q544939,51.652222,-0.080833
Q585963,52.09,-1.95
Q1000740,53.699217,-0.869172
Q846683,52.918056,-0.638056
Q676689,51.441667,0.368611
Q179385,51.48,0.0
Q18160409,54.65,-1.26667
Q18160409,54.65,-1.26667
Q3495335,50.852819,0.54165
Q149787,51.5837,-0.2252
Q990253,51.536111,-0.902778
Q177544,51.062,-0.325
Q201812,53.645,-1.779722
Q2297044,51.558806,0.085458
Q184775,52.059444,1.155556
Q184775,52.059444,1.155556
Q782155,54.979722,-1.480556
Q205905,54.047,-2.801
Q546635,52.292,-1.537
Q39121,53.799722,-1.549167
Q39121,53.799722,-1.549167
Q39121,53.799722,-1.549167
Q83065,52.633333,-1.133333
Q83065,52.633333,-1.133333
Q2588021,53.4975,-2.515
Q2462645,51.9165,-0.6617
Q246884,50.872,0.013
Q180057,53.25,-0.55
Q24826,53.416667,-3.0
Q986007,52.48,1.75
Q203889,51.878333,-0.414722
Q1018423,52.7661,-0.886
Q284348,53.494167,-1.283333
Q368740,54.209639,-3.270189
Q736785,55.1675,-1.690833
Q1077003,53.067,-2.522
Q655874,51.4009,-1.3235
Q660484,50.5403,-3.6087
Q192240,52.233333,-0.9
Q192240,52.233333,-0.9
Q2009813,53.259,-2.518
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q175632,52.523,-1.4683
Q658902,53.905,-1.687
Q34217,51.751944,-1.257778
Q1617126,54.0854,-1.7622
Q798906,54.6648,-2.7548
Q208209,50.087778,-5.547778
Q1021164,51.703,-3.041
Q184090,53.759444,-2.698056
Q736439,51.343911,1.404031
Q21496716,51.454167,-0.973056
Q2057705,51.913889,-2.586944
Q19804,52.0471,-0.0202
Q42448,53.3825,-1.471944
Q42448,53.3825,-1.471944
Q42448,53.3825,-1.471944
Q279000,54.995,-1.43
Q279000,54.995,-1.43
Q201970,52.708056,-2.754444
Q201970,52.708056,-2.754444
Q1018565,52.492853,-1.968228
Q79848,50.906944,-1.404722
Q1185203,52.7858,-0.1529
Q826782,52.8066,-2.1171
Q826782,52.8066,-2.1171
Q1000662,52.6556,-0.4837
Q989418,54.57,-1.32
Q281749,51.744167,-2.215
Q237250,52.41,0.74
Q2598,51.655278,-0.395833
Q1022741,53.363,-2.728
Q2227457,54.823,-3.159
Q1226004,51.1648,-3.3087
Q146702,51.5468,-0.2295
Q172157,51.063333,-1.308611
Q464955,51.483333,-0.6
Q2011679,53.194,-2.52
Q1006232,51.4961,0.0681
Q1646181,52.191111,-2.222222
Q1538358,54.6365,-3.5549
Q671348,50.814711,-0.371386
Q548974,51.6385,-0.8079
Q550110,50.9452,-2.637
Q550110,50.9452,-2.637
Q213154,52.416667,-4.066667
Q672545,52.722,-4.055
Q904472,51.94677,-3.39086
Q1186888,53.187169,-3.415711
Q2233618,53.1371,-3.79378
Q36405,57.15,-2.1
Q1009331,56.116667,-3.8
Q630668,56.561386,-2.585706
Q640073,55.6432,-4.8097
Q54809,57.667,-2.524
Q45848,56.73,-2.655278
Q123709,56.464,-2.97
Q123709,56.464,-2.97
Q23436,55.95,-3.198889
Q4093,55.86,-4.25
Q4131,55.777,-4.039
Q160493,57.483889,-4.225833
Q1012401,55.477,-2.546
Q1235112,57.5428,-2.9555
Q691685,56.110731,-3.167369
Q2422689,55.935833,-4.154722
Q213485,60.154167,-1.148611
Q1016911,55.975278,-3.610556
Q420303,56.708,-2.467
Q211870,55.85,-4.433333
Q3399361,55.952689,-3.114314
Q207736,56.338889,-2.798889
Q193452,54.349444,-6.654444
Q193452,54.349444,-6.654444
Q805451,54.862,-6.268
Q805451,54.862,-6.268
Q10686,54.596389,-5.93
Q1020354,54.716,-5.809
Q1108185,55.133,-6.661
Q1108185,55.133,-6.661
Q1129639,54.647,-6.745
Q1025602,54.5,-6.77
Q935686,54.851667,-5.813333
Q163584,54.991667,-7.341667
Q163584,54.991667,-7.341667
Q806551,54.66,-5.67
Q2192709,54.591,-5.68
Q510513,54.59,-7.29
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q609161,51.833056,-3.017222
Q1012025,52.215,-1.876
Q391805,54.4325,-2.962222
Q477350,52.0263,-0.4906
Q213474,51.8168,-0.8124
Q806160,52.061389,-1.339167
Q806160,52.061389,-1.339167
Q806160,52.061389,-1.339167
Q377720,51.54,0.08
Q54212,53.553611,-1.478889
Q810196,51.2667,-1.0876
Q810847,53.716,-1.627
Q208257,52.134444,-0.463056
Q208257,52.134444,-0.463056
Q851718,53.845,-0.427
Q851718,53.845,-0.427
Q851718,53.845,-0.427
Q853012,50.842438,0.467572
Q251903,51.9,-1.15
Q1234840,51.0162,-4.2171
Q2224167,52.0855,-0.2557
Q2224167,52.0855,-0.2557
Q188313,53.7449,-2.4769
Q188313,53.7449,-2.4769
Q890621,50.782369,-0.676389
Q184579,53.583333,-2.433333
Q170478,50.72,-1.88
Q895483,54.3644,-2.9181
Q22905,53.794,-1.751
Q22905,53.794,-1.751
Q527391,54.088,-0.2004
Q527391,54.088,-0.2004
Q183296,53.707,-1.794
Q183296,53.707,-1.794
Q23154,51.45,-2.583333
Q23154,51.45,-2.583333
Q122892,51.406444,0.018306
Q123372,51.4077,-0.022
Q20888153,52.81568,-1.61543
Q764754,52.246667,0.7125
Q29303,51.278333,1.0775
Q192896,54.883333,-2.95
Q117810,50.8728,-2.9587
Q206988,51.896519,-2.078428
Q771986,51.641944,-2.675
Q823600,53.235833,-1.4275
Q207639,50.8365,-0.7792
Q1065474,51.94,-1.55
Q26385615,51.251015,-1.508298
Q2213391,51.3727,-0.1099
Q2213391,51.3727,-0.1099
Q1007083,50.350278,-3.578611
Q43475,52.916667,-1.466667
Q1229288,52.3812,1.1079
Q611046,54.005,-0.438
Q213832,52.516667,-2.1
Q179815,54.783333,-1.566667
Q208262,50.766389,0.286111
Q544939,51.652222,-0.080833
Q585963,52.09,-1.95
Q585963,52.09,-1.95
Q1007093,50.62,-3.413
Q478029,50.15,-5.066667
Q663599,51.657,-1.586
Q846683,52.918056,-0.638056
Q676689,51.441667,0.368611
Q179385,51.48,0.0
Q18160409,54.65,-1.26667
Q18160409,54.65,-1.26667
Q3495335,50.852819,0.54165
Q920646,51.0048,-0.0979
Q149787,51.5837,-0.2252
Q990253,51.536111,-0.902778
Q990253,51.536111,-0.902778
Q201812,53.645,-1.779722
Q184775,52.059444,1.155556
Q782155,54.979722,-1.480556
Q990168,53.866667,-1.916667
Q994575,54.326,-2.745
Q2281103,52.341,-1.566
Q1025076,54.5999,-3.1293
Q535902,54.0084,-1.467
Q205905,54.047,-2.801
Q546635,52.292,-1.537
Q39121,53.799722,-1.549167
Q39121,53.799722,-1.549167
Q39121,53.799722,-1.549167
Q83065,52.633333,-1.133333
Q83065,52.633333,-1.133333
Q2588021,53.4975,-2.515
Q2588021,53.4975,-2.515
Q2462645,51.9165,-0.6617
Q550424,52.233333,-2.733333
Q246884,50.872,0.013
Q24826,53.416667,-3.0
Q24826,53.416667,-3.0
Q1554129,53.3669,-0.0061
Q986007,52.48,1.75
Q839811,52.366667,-2.716667
Q203889,51.878333,-0.414722
Q203889,51.878333,-0.414722
Q213180,51.271667,0.529444
Q18125,53.466667,-2.233333
Q18125,53.466667,-2.233333
,,
Q640981,54.7128,-3.4926
Q1018423,52.7661,-0.886
Q368740,54.209639,-3.270189
Q736785,55.1675,-1.690833
Q1857774,53.8346,-2.218
Q20972989,53.0765,-0.81
Q985594,50.701,-1.2883
Q660484,50.5403,-3.6087
Q192240,52.233333,-0.9
Q2009813,53.259,-2.518
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q41262,52.955,-1.149167
Q175632,52.523,-1.4683
Q658902,53.905,-1.687
Q34217,51.751944,-1.257778
Q1617126,54.0854,-1.7622
Q798906,54.6648,-2.7548
Q798906,54.6648,-2.7548
Q208209,50.087778,-5.547778
Q172438,52.583333,-0.25
Q1021164,51.703,-3.041
Q184090,53.759444,-2.698056
Q736439,51.343911,1.404031
Q21496716,51.454167,-0.973056
Q21496716,51.454167,-0.973056
Q21496716,51.454167,-0.973056
Q1010210,50.233,-5.224
Q661529,54.138056,-1.523611
Q2057705,51.913889,-2.586944
Q19804,52.0471,-0.0202
Q623765,52.37,-1.26
Q1009316,53.328,-2.712
Q160642,51.074,-1.7936
Q42448,53.3825,-1.471944
Q42448,53.3825,-1.471944
Q42448,53.3825,-1.471944
Q42448,53.3825,-1.471944
Q279000,54.995,-1.43
Q1421532,53.833,-1.777
Q201970,52.708056,-2.754444
Q2067089,53.62,-1.88
Q1018565,52.492853,-1.968228
Q83434,51.5121,-0.3779
Q2678895,51.6316,-0.1265
Q79848,50.906944,-1.404722
Q1185203,52.7858,-0.1529
Q6226,51.755,-0.336
Q179206,53.454,-2.746
Q826782,52.8066,-2.1171
Q826782,52.8066,-2.1171
Q1000662,52.6556,-0.4837
Q989418,54.57,-1.32
Q281749,51.744167,-2.215
Q1021319,52.0417,0.72815
Q188304,54.9,-1.380278
Q200942,51.558333,-1.781111
Q2274623,52.311111,-2.593611
Q1327770,53.713,-2.096
Q1327770,53.713,-2.096
Q1007106,50.43216,-3.68391
Q216638,53.6801,-1.492
Q216638,53.6801,-1.492
Q216638,53.6801,-1.492
Q24666019,52.28,-1.59
Q2598,51.655278,-0.395833
Q1898698,52.7001,-2.5157
Q845623,51.346111,-2.976944
Q661619,50.613056,-2.456944
Q852778,54.4858,-0.6206
Q636627,52.969,-2.6827
Q1022741,53.363,-2.728
Q2227457,54.823,-3.159
Q1226004,51.1648,-3.3087
Q146702,51.5468,-0.2295
Q146702,51.5468,-0.2295
Q172157,51.063333,-1.308611
Q464955,51.483333,-0.6
Q2011679,53.194,-2.52
Q1006232,51.4961,0.0681
Q1006232,51.4961,0.0681
Q1538358,54.6365,-3.5549
Q42462,53.95,-1.083333
Q213154,52.416667,-4.066667
Q1186888,53.187169,-3.415711
Q2741834,52.449,-3.5402
Q13130114,51.863056,-4.396111
Q23051,51.616667,-3.95
Q36405,57.15,-2.1
Q1009331,56.116667,-3.8
Q630668,56.561386,-2.585706
Q640073,55.6432,-4.8097
Q54809,57.667,-2.524
Q680984,55.820556,-4.028333
Q45848,56.73,-2.655278
Q1012047,56.3194,-3.01155
Q123709,56.464,-2.97
Q123709,56.464,-2.97
Q123709,56.464,-2.97
Q23436,55.95,-3.198889
Q841074,57.646389,-3.315278
Q841074,57.646389,-3.315278
Q1010531,57.6,-3.61673
Q4093,55.86,-4.25
Q4131,55.777,-4.039
Q160493,57.483889,-4.225833
Q1012401,55.477,-2.546
Q1235112,57.5428,-2.9555
Q691685,56.110731,-3.167369
Q2422689,55.935833,-4.154722
Q2422689,55.935833,-4.154722
Q213485,60.154167,-1.148611
Q1016911,55.975278,-3.610556
Q420303,56.708,-2.467
Q211870,55.85,-4.433333
Q1016944,57.5091,-1.7832
Q207736,56.338889,-2.798889
Q1002177,56.96,-2.21
Q1012502,58.454,-3.089
Q1012502,58.454,-3.089
Q805451,54.862,-6.268
Q805451,54.862,-6.268
Q806551,54.66,-5.67
Q10686,54.596389,-5.93
Q10686,54.596389,-5.93
Q10686,54.596389,-5.93
Q10686,54.596389,-5.93
Q1020354,54.716,-5.809
Q1108185,55.133,-6.661
Q1108185,55.133,-6.661
Q1129639,54.647,-6.745
Q1025602,54.5,-6.77
Q935686,54.851667,-5.813333
Q163584,54.991667,-7.341667
Q163584,54.991667,-7.341667
Q269980,54.175556,-6.349167
Q2192709,54.591,-5.68
Q510513,54.59,-7.29
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q609161,51.833056,-3.017222
Q1012025,52.215,-1.876
Q391805,54.4325,-2.962222
Q477350,52.0263,-0.4906
Q213474,51.8168,-0.8124
Q806160,52.061389,-1.339167
Q806160,52.061389,-1.339167
Q806160,52.061389,-1.339167
Q377720,51.54,0.08
Q2884709,51.6444,-0.1997
Q54212,53.553611,-1.478889
Q810196,51.2667,-1.0876
Q810847,53.716,-1.627
Q810847,53.716,-1.627
Q208257,52.134444,-0.463056
Q208257,52.134444,-0.463056
Q208257,52.134444,-0.463056
Q2080375,53.029,-1.475
Q851718,53.845,-0.427
Q851718,53.845,-0.427
Q853012,50.842438,0.467572
Q251903,51.9,-1.15
Q1234840,51.0162,-4.2171
Q2224167,52.0855,-0.2557
Q746718,53.383333,-3.016667
Q2256,52.48,-1.9025
Q188313,53.7449,-2.4769
Q188313,53.7449,-2.4769
Q170377,53.816667,-3.05
Q886899,55.126,-1.514
Q184579,53.583333,-2.433333
Q170478,50.72,-1.88
Q22905,53.794,-1.751
Q1013528,51.4861,-0.3101
Q914040,50.733333,-2.766667
Q183296,53.707,-1.794
Q131491,50.824167,-0.133889
Q23154,51.45,-2.583333
Q23154,51.45,-2.583333
Q23154,51.45,-2.583333
Q2277559,52.1908,-2.5068
Q195955,52.0,-1.0
Q195955,52.0,-1.0
Q209096,53.788889,-2.248056
Q209096,53.788889,-2.248056
Q20888153,52.81568,-1.61543
Q764754,52.246667,0.7125
Q192896,54.883333,-2.95
Q117810,50.8728,-2.9587
Q206988,51.896519,-2.078428
Q771986,51.641944,-2.675
Q823600,53.235833,-1.4275
Q207639,50.8365,-0.7792
Q1065474,51.94,-1.55
Q26385615,51.251015,-1.508298
Q852772,51.719,-1.968
Q1008765,53.8711,-2.3916
Q241684,54.6613,-3.362
Q648810,53.099,-2.44
Q2213391,51.3727,-0.1099
Q2213391,51.3727,-0.1099
Q1007083,50.350278,-3.578611
Q43475,52.916667,-1.466667
Q1229288,52.3812,1.1079
Q611046,54.005,-0.438
Q213832,52.516667,-2.1
Q179815,54.783333,-1.566667
Q83726,51.5111,-0.3058
Q208262,50.766389,0.286111
Q544939,51.652222,-0.080833
Q585963,52.09,-1.95
Q1007093,50.62,-3.413
Q478029,50.15,-5.066667
Q616587,52.222069,1.343419
Q846683,52.918056,-0.638056
Q676689,51.441667,0.368611
Q991532,51.4724,0.3247
Q179385,51.48,0.0
Q213465,51.2354,-0.5746
Q826561,53.725,-1.863
Q826561,53.725,-1.863
Q3495335,50.852819,0.54165
Q920646,51.0048,-0.0979
Q149787,51.5837,-0.2252
Q990253,51.536111,-0.902778
Q990253,51.536111,-0.902778
Q204720,52.056389,-2.716111
Q177544,51.062,-0.325
Q3787287,53.4985,-1.44057
Q201812,53.645,-1.779722
Q2297044,51.558806,0.085458
Q184775,52.059444,1.155556
Q184775,52.059444,1.155556
Q782155,54.979722,-1.480556
Q2281103,52.341,-1.566
Q1025076,54.5999,-3.1293
Q984613,52.4,-0.733333
Q535902,54.0084,-1.467
Q205905,54.047,-2.801
Q287590,50.635,-4.354
Q546635,52.292,-1.537
Q39121,53.799722,-1.549167
Q39121,53.799722,-1.549167
Q39121,53.799722,-1.549167
Q83065,52.633333,-1.133333
Q83065,52.633333,-1.133333
Q2588021,53.4975,-2.515
Q2462645,51.9165,-0.6617
Q550424,52.233333,-2.733333
Q246884,50.872,0.013
Q180057,53.25,-0.55
Q24826,53.416667,-3.0
Q24826,53.416667,-3.0
Q986007,52.48,1.75
Q839811,52.366667,-2.716667
Q203889,51.878333,-0.414722
Q203889,51.878333,-0.414722
Q213180,51.271667,0.529444
Q18125,53.466667,-2.233333
Q18125,53.466667,-2.233333
Q18125,53.466667,-2.233333
Q640981,54.7128,-3.4926
Q1018423,52.7661,-0.886
Q284348,53.494167,-1.283333
Q368740,54.209639,-3.270189
Q736785,55.1675,-1.690833
Q1077003,53.067,-2.522
Q1857774,53.8346,-2.218
Q655874,51.4009,-1.3235
Q985594,50.701,-1.2883
Q192240,52.233333,-0.9
Q192240,52.233333,-0.9
Q2009813,53.259,-2.518
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q130191,52.628056,1.299167
Q41262,52.955,-1.149167
Q175632,52.523,-1.4683
Q658902,53.905,-1.687
Q1617126,54.0854,-1.7622
Q798906,54.6648,-2.7548
Q798906,54.6648,-2.7548
Q208209,50.087778,-5.547778
Q172438,52.583333,-0.25
Q1021164,51.703,-3.041
Q72259,50.805833,-1.087222
Q184090,53.759444,-2.698056
Q184090,53.759444,-2.698056
Q736439,51.343911,1.404031
Q21496716,51.454167,-0.973056
Q21496716,51.454167,-0.973056
Q21496716,51.454167,-0.973056
Q1010210,50.233,-5.224
Q936514,53.033333,-1.4
Q661529,54.138056,-1.523611
Q2057705,51.913889,-2.586944
Q19804,52.0471,-0.0202
Q1009316,53.328,-2.712
Q160642,51.074,-1.7936
Q42448,53.3825,-1.471944
Q42448,53.3825,-1.471944
Q42448,53.3825,-1.471944
Q279000,54.995,-1.43
Q279000,54.995,-1.43
Q1421532,53.833,-1.777
Q201970,52.708056,-2.754444
Q2067089,53.62,-1.88
Q1018565,52.492853,-1.968228
Q83434,51.5121,-0.3779
Q6226,51.755,-0.336
Q179206,53.454,-2.746
Q826782,52.8066,-2.1171
Q826782,52.8066,-2.1171
Q285323,51.433314,-0.497381
Q1000662,52.6556,-0.4837
Q989418,54.57,-1.32
Q281749,51.744167,-2.215
Q1021319,52.0417,0.72815
Q188304,54.9,-1.380278
Q200942,51.558333,-1.781111
Q2274623,52.311111,-2.593611
Q237250,52.41,0.74
Q1327770,53.713,-2.096
Q1327770,53.713,-2.096
Q1007106,50.43216,-3.68391
Q503375,51.597,-0.071
Q265647,51.32,-2.207
Q216638,53.6801,-1.492
Q216638,53.6801,-1.492
Q988100,51.599,-1.125
Q215733,53.38732,-2.60288
Q24666019,52.28,-1.59
Q2598,51.655278,-0.395833
Q1898698,52.7001,-2.5157
Q845623,51.346111,-2.976944
Q845623,51.346111,-2.976944
Q661619,50.613056,-2.456944
Q852778,54.4858,-0.6206
Q1022741,53.363,-2.728
Q2227457,54.823,-3.159
Q1226004,51.1648,-3.3087
Q146702,51.5468,-0.2295
Q146702,51.5468,-0.2295
Q172157,51.063333,-1.308611
Q119936,54.379444,-2.906111
Q119936,54.379444,-2.906111
Q2011679,53.194,-2.52
Q990166,51.78,-1.49
Q990166,51.78,-1.49
Q1006232,51.4961,0.0681
Q1006232,51.4961,0.0681
Q1646181,52.191111,-2.222222
Q1646181,52.191111,-2.222222
Q1538358,54.6365,-3.5549
Q671348,50.814711,-0.371386
Q548974,51.6385,-0.8079
Q550110,50.9452,-2.637
Q213154,52.416667,-4.066667
Q672545,52.722,-4.055
Q904472,51.94677,-3.39086
Q1186888,53.187169,-3.415711
Q1186888,53.187169,-3.415711
Q2741834,52.449,-3.5402
Q36405,57.15,-2.1
Q36405,57.15,-2.1
Q1009331,56.116667,-3.8
Q630668,56.561386,-2.585706
Q640073,55.6432,-4.8097
Q54809,57.667,-2.524
Q680984,55.820556,-4.028333
Q123709,56.464,-2.97
Q123709,56.464,-2.97
Q23436,55.95,-3.198889
Q841074,57.646389,-3.315278
Q841074,57.646389,-3.315278
Q1010531,57.6,-3.61673
Q4093,55.86,-4.25
Q160493,57.483889,-4.225833
Q1012401,55.477,-2.546
Q1235112,57.5428,-2.9555
Q1010328,55.98,-4.06
Q781885,56.2,-3.42
Q691685,56.110731,-3.167369
Q2422689,55.935833,-4.154722
Q2422689,55.935833,-4.154722
Q213485,60.154167,-1.148611
Q1016911,55.975278,-3.610556
Q1016911,55.975278,-3.610556
Q420303,56.708,-2.467
Q211870,55.85,-4.433333
Q1016944,57.5091,-1.7832
Q207736,56.338889,-2.798889
Q1002177,56.96,-2.21
Q1012502,58.454,-3.089
Q805451,54.862,-6.268
Q805451,54.862,-6.268
Q806551,54.66,-5.67
Q10686,54.596389,-5.93
Q10686,54.596389,-5.93
Q1020354,54.716,-5.809
Q1108185,55.133,-6.661
Q1108185,55.133,-6.661
Q1129639,54.647,-6.745
Q1025602,54.5,-6.77
Q163584,54.991667,-7.341667
Q163584,54.991667,-7.341667
Q269980,54.175556,-6.349167
Q2192709,54.591,-5.68
Q510513,54.59,-7.29
Q1027659,54.83,-7.47
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q84,51.507222,-0.1275
Q391805,54.4325,-2.962222
Q477350,52.0263,-0.4906
Q213474,51.8168,-0.8124
Q806160,52.061389,-1.339167
Q806160,52.061389,-1.339167
Q806160,52.061389,-1.339167
Q377720,51.54,0.08
Q54212,53.553611,-1.478889
Q810196,51.2667,-1.0876
Q810847,53.716,-1.627
Q810847,53.716,-1.627
Q208257,52.134444,-0.463056
Q208257,52.134444,-0.463056
Q208257,52.134444,-0.463056
Q2080375,53.029,-1.475
Q851718,53.845,-0.427
Q851718,53.845,-0.427
Q851718,53.845,-0.427
Q853012,50.842438,0.467572
Q146732,51.4589,0.1384
Q251903,51.9,-1.15
Q1234840,51.0162,-4.2171
Q2224167,52.0855,-0.2557
Q746718,53.383333,-3.016667
Q188313,53.7449,-2.4769
Q170377,53.816667,-3.05
Q886899,55.126,-1.514
Q890621,50.782369,-0.676389
Q184579,53.583333,-2.433333
Q170478,50.72,-1.88
Q170478,50.72,-1.88
Q895483,54.3644,-2.9181
Q22905,53.794,-1.751
Q22905,53.794,-1.751
Q1013528,51.4861,-0.3101
Q183296,53.707,-1.794
Q131491,50.824167,-0.133889
Q23154,51.45,-2.583333
Q23154,51.45,-2.583333
Q23154,51.45,-2.583333
Q2277559,52.1908,-2.5068
Q195955,52.0,-1.0
Q195955,52.0,-1.0
Q209096,53.788889,-2.248056
Q209096,53.788889,-2.248056
Q20888153,52.81568,-1.61543
Q29303,51.278333,1.0775
Q192896,54.883333,-2.95
Q117810,50.8728,-2.9587
Q206988,51.896519,-2.078428
Q771986,51.641944,-2.675
Q823600,53.235833,-1.4275
Q207639,50.8365,-0.7792
Q1065474,51.94,-1.55
Q26385615,51.251015,-1.508298
Q852772,51.719,-1.968
Q241684,54.6613,-3.362
Q648810,53.099,-2.44
